Date,Open,High,Low,Close,Adj. Close,Volume
"Apr 05, 2007",101.5,101.57,100.75,100.97,51.78,311700.0
"Apr 09, 2007",101.16,101.56,101.01,101.39,51.99,423700.0
"Apr 10, 2007",101.7,101.7,100.0,100.05,51.31,914000.0
"Apr 11, 2007",100.32,100.66,99.88,100.23,51.4,550800.0
"Apr 12, 2007",100.35,100.64,99.58,100.15,51.36,396400.0
"Apr 13, 2007",99.89,100.4,99.6,100.06,51.31,459700.0
"Apr 16, 2007",99.88,100.2,99.61,99.76,51.16,620900.0
"Apr 17, 2007",100.0,100.01,99.02,99.25,50.9,897900.0
"Apr 18, 2007",99.02,99.95,99.02,99.68,51.12,488600.0
"Apr 19, 2007",99.35,99.47,99.05,99.34,50.94,663100.0
"Apr 20, 2007",99.98,99.98,99.56,99.97,51.27,570400.0
"Apr 23, 2007",99.93,99.95,99.02,99.45,51.0,644800.0
"Apr 24, 2007",99.29,99.95,98.85,98.96,50.75,755900.0
"Apr 25, 2007",99.25,99.25,98.26,98.98,50.76,492800.0
"Apr 26, 2007",98.37,99.39,98.05,98.55,50.54,464000.0
"Apr 27, 2007",97.82,98.74,97.68,98.01,50.26,1077600.0
"Apr 30, 2007",98.3,98.97,97.7,97.7,50.1,815500.0
"May 01, 2007",98.15,98.95,97.05,98.42,50.47,1011800.0
"May 02, 2007",98.25,98.95,97.62,98.89,50.71,540500.0
"May 03, 2007",99.06,99.75,98.89,99.34,50.94,857600.0
"May 04, 2007",99.68,100.73,99.24,100.29,51.43,784700.0
"May 07, 2007",100.62,101.98,100.04,101.3,51.95,904000.0
"May 08, 2007",101.47,102.44,101.19,102.3,52.46,1063900.0
"May 09, 2007",101.99,103.0,101.74,102.4,52.51,1141700.0
"May 10, 2007",102.4,102.4,101.51,102.1,52.36,503800.0
"May 11, 2007",101.98,102.98,101.84,102.93,52.78,672100.0
"May 14, 2007",102.81,104.03,102.5,103.78,53.22,804400.0
"May 15, 2007",103.91,104.72,103.55,104.08,53.37,688300.0
"May 16, 2007",104.08,105.55,104.0,105.55,54.13,1350600.0
"May 17, 2007",105.25,106.59,105.15,106.34,54.53,891000.0
"May 18, 2007",106.35,106.35,105.31,105.83,54.27,431800.0
"May 22, 2007",105.05,106.55,105.05,106.48,54.61,724100.0
"May 23, 2007",106.65,107.33,105.97,106.75,54.74,715600.0
"May 24, 2007",106.95,107.45,105.76,105.86,54.29,565000.0
"May 25, 2007",106.23,107.15,105.84,106.0,54.36,866300.0
"May 28, 2007",106.08,106.5,105.96,106.21,54.47,146000.0
"May 29, 2007",106.04,106.68,105.36,105.4,54.05,881200.0
"May 30, 2007",105.65,106.31,105.05,106.14,54.43,359800.0
"May 31, 2007",106.14,106.14,102.55,102.67,52.65,1921600.0
"Jun 01, 2007",102.9,102.98,101.48,102.4,52.51,1767200.0
"Jun 04, 2007",102.38,102.39,100.03,100.9,51.74,1668900.0
"Jun 05, 2007",101.6,101.73,100.2,100.4,51.49,1221700.0
"Jun 06, 2007",100.06,100.15,98.8,99.0,50.77,1701800.0
"Jun 07, 2007",99.06,99.06,96.81,97.34,49.92,2107600.0
"Jun 08, 2007",97.5,98.93,97.06,98.5,50.51,2112600.0
"Jun 11, 2007",98.77,99.58,98.08,99.19,50.87,882000.0
"Jun 12, 2007",98.96,99.13,97.71,97.76,50.13,1517600.0
"Jun 13, 2007",97.76,98.49,97.36,98.38,50.45,1026500.0
"Jun 14, 2007",98.05,98.95,97.36,98.12,50.32,1114800.0
"Jun 15, 2007",98.05,98.5,97.77,98.5,50.51,1835200.0
"Jun 18, 2007",98.2,98.87,98.01,98.49,50.51,636400.0
"Jun 19, 2007",98.49,98.49,96.63,96.82,49.65,1832600.0
"Jun 20, 2007",97.25,97.48,96.61,96.64,49.56,854800.0
"Jun 21, 2007",96.81,97.06,95.67,96.18,49.32,1352400.0
"Jun 22, 2007",96.18,97.31,95.83,97.2,49.85,1088900.0
"Jun 25, 2007",97.23,98.61,97.2,98.18,50.35,2330700.0
"Jun 26, 2007",97.6,98.24,96.57,96.75,50.01,825600.0
"Jun 27, 2007",96.76,97.0,95.89,96.32,49.79,1252400.0
"Jun 28, 2007",96.59,97.17,95.8,95.99,49.61,911300.0
"Jun 29, 2007",96.1,96.36,95.01,95.99,49.61,4593100.0
"Jul 03, 2007",96.12,97.1,95.95,96.94,50.11,850000.0
"Jul 04, 2007",97.0,97.1,96.25,96.39,49.82,372900.0
"Jul 05, 2007",96.03,96.43,95.4,95.57,49.4,1036000.0
"Jul 06, 2007",95.23,95.61,95.0,95.31,49.26,654200.0
"Jul 09, 2007",95.15,95.45,94.48,94.5,48.84,1179600.0
"Jul 10, 2007",94.4,95.34,94.02,94.49,48.84,1174300.0
"Jul 11, 2007",94.45,95.18,93.84,95.15,49.18,1375200.0
"Jul 12, 2007",95.3,96.95,95.29,96.9,50.09,966600.0
"Jul 13, 2007",97.06,98.2,97.06,98.15,50.73,1049600.0
"Jul 16, 2007",97.4,98.43,97.16,98.07,50.69,4863900.0
"Jul 17, 2007",97.81,98.46,97.81,98.23,50.77,519000.0
"Jul 18, 2007",97.65,99.23,96.53,97.55,50.42,1615900.0
"Jul 19, 2007",97.18,97.76,97.01,97.02,50.15,688900.0
"Jul 20, 2007",96.7,97.66,96.65,96.82,50.04,1010600.0
"Jul 23, 2007",96.75,97.15,95.83,96.07,49.66,731500.0
"Jul 24, 2007",95.52,95.7,93.95,94.18,48.68,2036000.0
"Jul 25, 2007",94.56,95.69,93.82,94.4,48.79,1352900.0
"Jul 26, 2007",93.78,93.83,91.0,92.37,47.74,2347100.0
"Jul 27, 2007",92.36,93.66,92.2,92.92,48.03,1370100.0
"Jul 30, 2007",93.46,93.46,91.51,92.46,47.79,1322600.0
"Jul 31, 2007",93.22,93.69,92.35,92.5,47.81,1216500.0
"Aug 01, 2007",91.58,92.56,89.73,90.47,46.76,2540000.0
"Aug 02, 2007",91.06,92.37,90.83,91.44,47.26,1642100.0
"Aug 03, 2007",91.5,91.67,89.55,90.05,46.54,1142900.0
"Aug 07, 2007",91.54,92.53,90.0,90.7,46.88,1281200.0
"Aug 08, 2007",91.5,93.31,91.38,92.82,47.98,1565800.0
"Aug 09, 2007",91.17,92.58,89.25,89.3,46.16,2824900.0
"Aug 10, 2007",88.53,88.7,86.31,87.51,45.23,3043700.0
"Aug 13, 2007",91.5,92.0,88.66,88.66,45.83,2603700.0
"Aug 14, 2007",89.3,89.55,86.49,87.35,45.15,2640100.0
"Aug 15, 2007",87.1,90.0,86.26,87.0,44.97,2519900.0
"Aug 16, 2007",86.41,90.0,86.3,89.79,46.41,2677400.0
"Aug 17, 2007",92.0,92.71,90.35,91.96,47.53,2081900.0
"Aug 20, 2007",92.91,93.84,91.13,92.6,47.86,1188300.0
"Aug 21, 2007",92.6,93.53,92.1,93.39,48.27,777000.0
"Aug 22, 2007",94.46,94.62,93.46,94.56,48.88,1498400.0
"Aug 23, 2007",95.01,95.75,93.8,94.89,49.05,862100.0
"Aug 24, 2007",95.04,95.41,94.12,94.7,48.95,764900.0
"Aug 27, 2007",94.42,94.95,94.1,94.76,48.98,438700.0
"Aug 28, 2007",94.28,94.6,92.77,92.9,48.02,1018400.0
"Aug 29, 2007",93.25,94.25,93.18,93.97,48.57,745600.0
"Aug 30, 2007",93.76,96.73,93.28,94.92,49.06,1967100.0
"Aug 31, 2007",95.5,96.32,95.45,95.7,49.46,1757100.0
"Sep 04, 2007",95.83,96.0,95.5,95.76,49.5,1176800.0
"Sep 05, 2007",95.7,96.16,94.97,95.42,49.32,785000.0
"Sep 06, 2007",95.78,95.95,94.71,95.12,49.17,710500.0
"Sep 07, 2007",94.51,94.72,93.77,94.15,48.66,867000.0
"Sep 10, 2007",94.2,95.68,94.09,95.23,49.22,965600.0
"Sep 11, 2007",95.45,95.98,94.8,94.94,49.07,711700.0
"Sep 12, 2007",95.24,96.32,95.01,95.83,49.53,802200.0
"Sep 13, 2007",96.0,96.23,95.46,95.61,49.42,1018100.0
"Sep 14, 2007",95.35,95.71,94.76,95.55,49.39,914000.0
"Sep 17, 2007",95.55,95.7,94.91,95.25,49.23,625000.0
"Sep 18, 2007",95.52,97.2,95.49,97.0,50.14,1479100.0
"Sep 19, 2007",97.16,98.54,97.16,97.9,50.6,1584100.0
"Sep 20, 2007",98.09,98.5,96.71,97.03,50.15,979000.0
"Sep 21, 2007",97.37,98.22,97.08,98.05,50.68,1965100.0
"Sep 24, 2007",98.29,98.54,97.78,98.11,50.71,988800.0
"Sep 25, 2007",98.1,99.49,98.1,99.18,51.26,1499400.0
"Sep 26, 2007",98.75,99.44,98.06,98.24,51.23,1573400.0
"Sep 27, 2007",98.8,99.84,98.58,99.53,51.9,859600.0
"Sep 28, 2007",99.25,99.66,98.78,99.36,51.81,899200.0
"Oct 01, 2007",99.29,100.69,99.21,100.53,52.42,889900.0
"Oct 02, 2007",100.3,101.87,100.0,101.85,53.11,1295200.0
"Oct 03, 2007",101.79,103.08,101.06,101.94,53.16,1380600.0
"Oct 04, 2007",102.03,102.85,101.65,102.7,53.55,742100.0
"Oct 05, 2007",103.0,103.64,102.09,103.03,53.72,645900.0
"Oct 09, 2007",103.25,103.42,101.89,102.8,53.6,518600.0
"Oct 10, 2007",102.8,103.59,101.9,102.56,53.48,854000.0
"Oct 11, 2007",103.0,103.23,101.94,101.97,53.17,660800.0
"Oct 12, 2007",102.15,103.34,101.76,103.3,53.87,963400.0
"Oct 15, 2007",103.12,103.42,102.04,102.25,53.32,792000.0
"Oct 16, 2007",102.04,102.12,100.85,100.85,52.59,950100.0
"Oct 17, 2007",101.12,101.25,99.83,100.29,52.3,1343200.0
"Oct 18, 2007",99.66,99.75,98.2,98.96,51.6,1373200.0
"Oct 19, 2007",98.25,98.43,96.55,96.71,50.43,1249400.0
"Oct 22, 2007",96.4,98.11,96.4,98.11,51.16,859200.0
"Oct 23, 2007",97.55,98.86,97.55,98.3,51.26,636600.0
"Oct 24, 2007",98.0,98.2,96.35,96.55,50.35,1357200.0
"Oct 25, 2007",96.5,98.2,95.74,95.89,50.0,1640800.0
"Oct 26, 2007",96.49,98.73,96.34,98.55,51.39,848500.0
"Oct 29, 2007",98.85,100.57,98.85,100.55,52.43,1036700.0
"Oct 30, 2007",99.78,101.23,99.71,100.72,52.52,803700.0
"Oct 31, 2007",101.31,102.98,101.05,102.0,53.19,2406700.0
"Nov 01, 2007",101.23,101.4,98.06,98.16,51.19,3278300.0
"Nov 02, 2007",99.0,99.19,97.57,98.1,51.15,1484300.0
"Nov 05, 2007",97.25,98.48,97.16,98.2,51.21,938000.0
"Nov 06, 2007",98.67,99.85,98.67,99.81,52.05,1883100.0
"Nov 07, 2007",99.41,99.53,97.67,97.9,51.05,1227400.0
"Nov 08, 2007",97.75,98.33,95.61,96.33,50.23,1846500.0
"Nov 09, 2007",95.11,97.5,95.01,96.24,50.18,1733600.0
"Nov 12, 2007",96.1,98.1,95.01,95.02,49.55,1783000.0
"Nov 13, 2007",95.46,96.01,94.05,94.8,49.43,2041100.0
"Nov 14, 2007",95.6,95.87,91.95,92.3,48.13,3657700.0
"Nov 15, 2007",92.3,92.3,87.87,88.57,46.18,5060800.0
"Nov 16, 2007",89.2,89.2,87.27,88.08,45.93,2252700.0
"Nov 19, 2007",88.29,88.49,85.65,86.3,45.0,3264900.0
"Nov 20, 2007",86.47,86.47,83.09,83.8,43.7,4456900.0
"Nov 21, 2007",82.65,84.72,80.77,84.31,43.96,4783400.0
"Nov 22, 2007",84.88,86.09,84.74,85.9,44.79,1063300.0
"Nov 23, 2007",86.55,87.45,84.28,85.62,44.65,1405700.0
"Nov 26, 2007",85.98,86.0,84.03,84.8,44.22,1841600.0
"Nov 27, 2007",84.85,86.99,84.46,86.36,45.03,1770500.0
"Nov 28, 2007",88.39,89.95,85.4,88.52,46.16,2942600.0
"Nov 29, 2007",88.8,89.75,86.83,87.39,45.57,1468500.0
"Nov 30, 2007",86.5,90.38,86.06,88.85,46.33,2869100.0
"Dec 03, 2007",87.2,89.24,86.9,87.71,45.74,2101300.0
"Dec 04, 2007",87.4,87.4,84.34,84.75,44.19,1881900.0
"Dec 05, 2007",85.5,87.13,85.35,87.09,45.41,1993300.0
"Dec 06, 2007",89.0,90.25,78.51,82.4,42.97,12916400.0
"Dec 07, 2007",81.01,81.5,79.36,79.55,41.48,7090800.0
"Dec 10, 2007",79.6,80.9,78.55,80.84,42.15,2465500.0
"Dec 11, 2007",81.35,83.0,79.91,80.26,41.85,4246500.0
"Dec 12, 2007",81.95,82.15,78.95,79.59,41.5,2478600.0
"Dec 13, 2007",78.64,78.64,75.32,76.59,39.94,4576900.0
"Dec 14, 2007",75.32,76.29,73.39,73.6,38.38,4337200.0
"Dec 17, 2007",74.01,75.59,72.92,74.14,38.66,2703800.0
"Dec 18, 2007",74.82,74.84,72.24,72.29,37.7,2795500.0
"Dec 19, 2007",72.0,74.85,70.05,71.14,37.1,7081100.0
"Dec 20, 2007",70.76,71.68,70.2,70.51,36.77,4843900.0
"Dec 21, 2007",70.0,71.48,70.0,71.35,37.21,4620100.0
"Dec 24, 2007",71.39,71.7,70.36,70.64,37.29,903500.0
"Dec 27, 2007",70.0,71.28,70.0,70.78,37.36,1427800.0
"Dec 28, 2007",71.1,71.79,70.89,71.17,37.57,1355900.0
"Dec 31, 2007",71.31,71.31,70.5,70.55,37.24,1070600.0
"Jan 02, 2008",70.75,71.09,70.4,70.6,37.27,1004700.0
"Jan 03, 2008",70.74,70.75,69.55,70.05,36.98,1398900.0
"Jan 04, 2008",69.55,69.8,67.88,68.0,35.9,2744600.0
"Jan 07, 2008",68.6,69.82,67.01,69.02,36.43,2185200.0
"Jan 08, 2008",69.8,70.0,66.4,66.96,35.35,3437200.0
"Jan 09, 2008",67.0,69.05,67.0,69.0,36.42,2310900.0
"Jan 10, 2008",69.1,72.47,67.85,71.34,37.66,4337300.0
"Jan 11, 2008",71.1,71.79,69.9,71.31,37.64,3018900.0
"Jan 14, 2008",72.15,72.15,70.64,72.07,38.04,1240300.0
"Jan 15, 2008",70.5,71.4,69.8,70.0,36.95,6715000.0
"Jan 16, 2008",69.28,70.82,68.84,69.24,36.55,3377600.0
"Jan 17, 2008",70.0,70.19,66.5,67.24,35.5,3881500.0
"Jan 18, 2008",67.8,67.98,65.4,67.04,35.39,2839100.0
"Jan 21, 2008",65.01,66.1,64.25,64.7,34.15,1519700.0
"Jan 22, 2008",64.34,66.85,64.34,65.46,34.56,4773500.0
"Jan 23, 2008",64.96,69.98,64.75,69.62,36.75,5557800.0
"Jan 24, 2008",70.06,71.06,67.47,67.59,35.68,5238200.0
"Jan 25, 2008",68.5,68.5,66.85,67.24,35.5,2569100.0
"Jan 28, 2008",67.2,68.26,66.64,68.13,35.96,2560800.0
"Jan 29, 2008",69.0,70.59,68.94,70.55,37.24,3164300.0
"Jan 30, 2008",70.55,70.69,68.57,68.7,36.27,1771300.0
"Jan 31, 2008",68.4,73.25,67.33,73.25,38.67,7732400.0
"Feb 01, 2008",71.24,73.58,70.82,73.48,38.79,3859700.0
"Feb 04, 2008",73.38,73.38,71.32,71.64,37.82,2846600.0
"Feb 05, 2008",71.05,71.45,68.99,70.0,36.95,3149900.0
"Feb 06, 2008",70.4,70.4,68.05,68.33,36.07,1840000.0
"Feb 07, 2008",68.33,69.18,67.25,68.4,36.11,1921500.0
"Feb 08, 2008",68.0,68.25,66.67,67.47,35.62,1970000.0
"Feb 11, 2008",67.73,67.9,66.47,66.84,35.28,1289600.0
"Feb 12, 2008",67.21,67.59,66.2,66.6,35.16,1408200.0
"Feb 13, 2008",66.81,67.98,66.71,67.7,35.74,1504300.0
"Feb 14, 2008",68.35,68.35,67.06,67.25,35.5,2615600.0
"Feb 15, 2008",67.25,67.3,66.0,66.32,35.01,3180200.0
"Feb 19, 2008",66.78,66.78,65.95,66.07,34.88,2631200.0
"Feb 20, 2008",65.74,66.75,65.51,66.57,35.14,1961000.0
"Feb 21, 2008",66.98,66.98,65.6,65.75,34.71,1343200.0
"Feb 22, 2008",66.0,68.0,65.31,67.61,35.69,1618300.0
"Feb 25, 2008",67.25,68.8,66.62,68.1,35.95,1958900.0
"Feb 26, 2008",67.68,71.18,67.67,70.19,37.05,3671400.0
"Feb 27, 2008",69.5,70.35,68.53,69.0,36.42,1977500.0
"Feb 28, 2008",67.75,68.89,67.5,67.95,35.87,1436600.0
"Feb 29, 2008",67.55,67.89,66.24,66.79,35.26,2096600.0
"Mar 03, 2008",66.79,67.25,64.79,65.18,34.41,1615300.0
"Mar 04, 2008",64.94,65.43,64.48,65.19,34.41,1849700.0
"Mar 05, 2008",65.75,65.95,63.56,64.35,33.97,2346500.0
"Mar 06, 2008",64.02,64.17,61.37,61.58,32.51,2657600.0
"Mar 07, 2008",61.0,62.7,60.33,62.5,32.99,2098000.0
"Mar 10, 2008",62.75,62.75,60.0,60.13,31.74,1666200.0
"Mar 11, 2008",61.5,62.9,60.22,62.22,32.85,3507100.0
"Mar 12, 2008",62.23,62.74,61.21,61.86,32.66,2277000.0
"Mar 13, 2008",61.02,61.7,60.24,61.56,32.5,2000400.0
"Mar 14, 2008",61.98,61.98,59.65,59.9,31.62,2522000.0
"Mar 17, 2008",56.35,58.41,56.25,56.94,30.06,3675300.0
"Mar 18, 2008",58.05,60.93,57.26,60.75,32.07,3826900.0
"Mar 19, 2008",60.76,62.89,59.81,60.17,31.76,3698100.0
"Mar 20, 2008",60.44,64.8,60.16,64.26,33.92,4522100.0
"Mar 24, 2008",65.48,68.04,65.0,66.8,35.26,2845700.0
"Mar 25, 2008",67.25,67.68,66.0,67.4,35.58,2649900.0
"Mar 26, 2008",66.4,66.7,64.85,66.2,35.4,3551700.0
"Mar 27, 2008",65.56,67.2,65.56,66.45,35.54,1891900.0
"Mar 28, 2008",66.63,67.25,64.73,64.73,34.62,2106600.0
"Mar 31, 2008",64.7,66.41,64.0,66.1,35.35,1954200.0
"Apr 01, 2008",67.0,69.0,66.91,68.9,36.85,3362500.0
"Apr 02, 2008",69.39,69.65,67.22,67.4,36.04,2418600.0
"Apr 03, 2008",66.5,68.11,66.5,67.59,36.15,2446100.0
"Apr 04, 2008",67.59,68.39,67.2,67.6,36.15,1373500.0
"Apr 07, 2008",68.25,69.07,67.8,68.9,36.85,2408400.0
"Apr 08, 2008",68.45,68.52,67.12,68.0,36.37,1381600.0
"Apr 09, 2008",67.26,67.69,66.6,67.36,36.02,1719100.0
"Apr 10, 2008",67.95,68.28,66.79,67.95,36.34,2598600.0
"Apr 11, 2008",67.07,67.64,66.84,67.27,35.98,1584200.0
"Apr 14, 2008",66.62,66.94,65.48,65.89,35.24,1482400.0
"Apr 15, 2008",66.1,66.43,65.74,65.82,35.2,727800.0
"Apr 16, 2008",66.0,67.83,65.91,67.81,36.26,1627200.0
"Apr 17, 2008",67.15,68.93,66.82,68.56,36.67,1036800.0
"Apr 18, 2008",69.41,70.98,69.29,69.83,37.34,2557600.0
"Apr 21, 2008",69.83,70.54,69.22,69.72,37.29,2171900.0
"Apr 22, 2008",69.5,70.17,69.01,69.95,37.41,1062200.0
"Apr 23, 2008",70.19,70.6,68.13,68.4,36.58,1976600.0
"Apr 24, 2008",69.1,71.68,68.05,71.35,38.16,2443300.0
"Apr 25, 2008",71.48,72.36,70.35,71.5,38.24,2032200.0
"Apr 28, 2008",71.99,73.44,71.65,72.54,38.79,1610000.0
"Apr 29, 2008",72.51,73.25,71.5,72.64,38.85,957100.0
"Apr 30, 2008",72.26,74.99,72.26,74.17,39.67,2339400.0
"May 01, 2008",74.0,77.01,73.4,76.75,41.05,2340400.0
"May 02, 2008",78.0,78.48,76.01,76.3,40.8,2803400.0
"May 05, 2008",76.0,76.0,73.8,73.93,39.54,1731800.0
"May 06, 2008",73.5,74.44,72.65,73.88,39.51,1576700.0
"May 07, 2008",73.96,74.38,73.15,73.4,39.25,1597600.0
"May 08, 2008",73.39,73.56,72.8,73.27,39.18,1298700.0
"May 09, 2008",72.52,74.3,72.5,73.05,39.07,1419900.0
"May 12, 2008",73.0,74.0,72.58,73.3,39.2,592600.0
"May 13, 2008",73.22,73.53,72.9,73.25,39.17,850900.0
"May 14, 2008",73.27,74.79,73.26,74.01,39.58,997800.0
"May 15, 2008",74.14,75.0,73.75,74.84,40.02,1484300.0
"May 16, 2008",75.5,75.5,74.61,75.12,40.17,1442200.0
"May 20, 2008",74.5,74.76,72.9,73.41,39.26,1531700.0
"May 21, 2008",73.06,73.44,71.15,71.51,38.24,2161600.0
"May 22, 2008",71.6,73.65,71.5,73.51,39.31,1860500.0
"May 23, 2008",72.79,73.68,72.04,72.25,38.64,1388700.0
"May 26, 2008",72.35,72.5,71.36,72.23,38.63,521100.0
"May 27, 2008",71.65,72.78,70.95,71.53,38.25,1896900.0
"May 28, 2008",72.0,72.1,70.55,70.85,37.89,1378400.0
"May 29, 2008",69.4,70.15,69.0,69.46,37.15,3253100.0
"May 30, 2008",69.75,69.9,68.56,69.82,37.34,2787800.0
"Jun 02, 2008",69.21,69.73,68.45,68.83,36.81,1343500.0
"Jun 03, 2008",68.51,68.83,67.77,68.11,36.42,1044700.0
"Jun 04, 2008",67.77,68.65,67.12,67.99,36.36,1596800.0
"Jun 05, 2008",68.5,68.5,66.5,67.0,35.83,2906500.0
"Jun 06, 2008",66.94,66.94,64.88,65.18,34.86,1790400.0
"Jun 09, 2008",65.61,65.85,65.05,65.59,35.08,1311000.0
"Jun 10, 2008",65.59,65.59,64.56,64.75,34.63,2181000.0
"Jun 11, 2008",65.0,65.0,63.14,63.3,33.85,2002900.0
"Jun 12, 2008",63.52,64.18,62.0,62.54,33.45,1501900.0
"Jun 13, 2008",62.88,63.65,62.6,63.45,33.93,1685500.0
"Jun 16, 2008",63.74,65.79,63.45,64.85,34.68,1603000.0
"Jun 17, 2008",65.1,66.07,63.55,64.11,34.29,3623100.0
"Jun 18, 2008",64.24,64.73,63.36,64.51,34.5,5796900.0
"Jun 19, 2008",64.5,64.51,63.25,63.5,33.96,2383100.0
"Jun 20, 2008",62.9,62.9,61.5,61.63,32.96,4871700.0
"Jun 23, 2008",61.82,61.94,60.41,60.6,32.41,2286300.0
"Jun 24, 2008",60.3,61.7,59.43,60.09,32.14,4872100.0
"Jun 25, 2008",59.99,61.49,59.65,61.11,33.16,2368200.0
"Jun 26, 2008",60.84,60.84,58.51,58.58,31.79,2755300.0
"Jun 27, 2008",58.85,58.85,57.56,58.24,31.6,2711500.0
"Jun 30, 2008",58.0,58.51,55.32,56.1,30.44,3524600.0
"Jul 02, 2008",56.9,57.57,55.22,55.32,30.02,2770800.0
"Jul 03, 2008",55.3,57.49,55.1,57.42,31.16,2152700.0
"Jul 04, 2008",57.77,57.77,56.8,56.8,30.82,521400.0
"Jul 07, 2008",57.32,58.1,54.35,55.06,29.88,2530200.0
