Date,Open,High,Low,Close,Adj. Close,Volume
"Feb 20, 2007",54.45,55.72,54.32,55.6,33.01,3125200.0
"Feb 21, 2007",55.5,55.5,54.9,55.0,32.65,2160900.0
"Feb 22, 2007",55.65,55.7,54.77,55.18,32.76,2679700.0
"Feb 23, 2007",55.34,55.39,55.0,55.2,32.77,1613600.0
"Feb 26, 2007",55.33,55.82,55.22,55.62,33.02,1724600.0
"Feb 27, 2007",55.35,55.48,54.1,54.6,32.42,3196700.0
"Feb 28, 2007",54.74,54.86,53.82,54.09,32.11,3400500.0
"Mar 01, 2007",54.0,54.24,52.5,53.88,31.99,3117800.0
"Mar 02, 2007",54.49,55.14,54.04,54.86,32.57,4457500.0
"Mar 05, 2007",54.2,55.25,54.2,55.05,32.68,3973200.0
"Mar 06, 2007",55.2,55.68,55.0,55.61,33.02,4455600.0
"Mar 07, 2007",55.5,56.29,55.42,56.29,33.42,3373000.0
"Mar 08, 2007",56.38,57.0,56.3,56.9,33.78,2995600.0
"Mar 09, 2007",56.9,57.72,56.9,57.38,34.07,3408700.0
"Mar 12, 2007",57.16,57.96,57.16,57.9,34.38,1734700.0
"Mar 13, 2007",57.73,57.95,56.98,56.98,33.83,2596000.0
"Mar 14, 2007",56.6,57.14,56.21,56.92,33.79,2596200.0
"Mar 15, 2007",56.85,57.11,56.51,56.82,33.73,2115800.0
"Mar 16, 2007",56.82,57.2,56.75,56.76,33.7,5639200.0
"Mar 19, 2007",56.98,57.35,56.9,57.31,34.03,2272000.0
"Mar 20, 2007",57.31,57.6,57.15,57.2,33.96,2063300.0
"Mar 21, 2007",57.13,58.37,57.1,58.2,34.55,2589300.0
"Mar 22, 2007",58.25,58.96,57.58,57.82,34.33,2888500.0
"Mar 23, 2007",57.9,58.74,57.86,58.47,34.71,2176600.0
"Mar 26, 2007",58.68,58.78,58.27,58.64,34.82,2848000.0
"Mar 27, 2007",58.64,58.7,58.3,58.47,34.71,1845900.0
"Mar 28, 2007",58.29,58.61,58.15,58.26,34.59,2267500.0
"Mar 29, 2007",58.5,58.6,57.98,58.19,34.55,2386300.0
"Mar 30, 2007",58.03,58.15,57.5,57.5,34.14,2339400.0
"Apr 02, 2007",57.69,57.8,57.51,57.76,34.29,1464500.0
"Apr 03, 2007",57.98,58.6,57.77,58.32,34.63,2328800.0
"Apr 04, 2007",58.4,58.74,58.11,58.58,34.78,1978600.0
"Apr 05, 2007",58.74,59.16,58.61,58.77,34.89,2145700.0
"Apr 09, 2007",59.0,59.3,58.85,58.92,34.98,856700.0
"Apr 10, 2007",58.95,59.02,58.06,58.12,34.51,2564600.0
"Apr 11, 2007",58.21,58.42,58.01,58.22,34.57,1478800.0
"Apr 12, 2007",58.24,58.64,58.0,58.39,34.67,1564900.0
"Apr 13, 2007",58.4,58.63,58.05,58.5,34.73,1479000.0
"Apr 16, 2007",58.5,59.03,58.4,58.96,35.01,2429500.0
"Apr 17, 2007",59.2,59.43,58.92,59.12,35.1,1625300.0
"Apr 18, 2007",58.8,59.69,58.8,59.44,35.29,1622400.0
"Apr 19, 2007",59.3,59.72,59.15,59.42,35.28,1635300.0
"Apr 20, 2007",59.8,59.95,59.55,59.93,35.58,2947900.0
"Apr 23, 2007",59.72,59.72,59.01,59.27,35.46,1821100.0
"Apr 24, 2007",59.16,59.47,58.75,58.9,35.24,1923700.0
"Apr 25, 2007",58.85,59.07,58.51,58.93,35.26,1758900.0
"Apr 26, 2007",58.73,59.2,58.52,58.75,35.15,1667400.0
"Apr 27, 2007",58.45,58.9,58.08,58.9,35.24,1754900.0
"Apr 30, 2007",58.75,58.82,57.78,57.82,34.59,2265100.0
"May 01, 2007",58.05,58.31,56.65,57.32,34.29,1647600.0
"May 02, 2007",57.06,57.74,56.82,57.55,34.43,1775400.0
"May 03, 2007",57.85,58.28,57.56,57.6,34.46,2205000.0
"May 04, 2007",57.88,58.66,57.8,58.46,34.98,2644600.0
"May 07, 2007",58.58,59.05,57.82,58.86,35.22,2058200.0
"May 08, 2007",58.86,59.22,58.82,59.12,35.37,1700000.0
"May 09, 2007",58.83,59.0,58.46,58.76,35.16,1702000.0
"May 10, 2007",58.5,58.72,58.11,58.72,35.13,2280300.0
"May 11, 2007",58.48,59.41,58.45,59.3,35.48,1518600.0
"May 14, 2007",59.35,59.74,59.33,59.49,35.59,1640100.0
"May 15, 2007",59.56,59.89,59.34,59.7,35.72,1858900.0
"May 16, 2007",59.69,59.99,59.6,59.99,35.89,1465000.0
"May 17, 2007",59.92,60.15,59.65,60.15,35.99,1705600.0
"May 18, 2007",60.15,60.23,59.82,60.11,35.96,1923200.0
"May 22, 2007",60.0,60.33,59.96,60.28,36.07,1699800.0
"May 23, 2007",60.52,60.73,60.22,60.3,36.08,2097600.0
"May 24, 2007",60.69,61.08,60.27,60.62,36.27,2864500.0
"May 25, 2007",58.65,59.59,58.56,58.83,35.2,10965200.0
"May 28, 2007",59.35,59.35,58.9,59.05,35.33,1486900.0
"May 29, 2007",59.15,59.16,58.37,58.44,34.96,3927400.0
"May 30, 2007",58.5,58.97,58.27,58.83,35.2,2679900.0
"May 31, 2007",59.0,59.09,58.21,58.28,34.87,3044200.0
"Jun 01, 2007",58.32,58.69,58.09,58.44,34.96,2437100.0
"Jun 04, 2007",58.16,58.23,57.38,57.64,34.49,3354400.0
"Jun 05, 2007",57.75,57.84,57.3,57.47,34.38,2890500.0
"Jun 06, 2007",57.3,57.45,56.27,56.35,33.71,3397200.0
"Jun 07, 2007",56.4,56.82,55.5,55.89,33.44,4201000.0
"Jun 08, 2007",55.93,56.99,55.93,56.76,33.96,3598800.0
"Jun 11, 2007",56.91,57.4,56.7,56.76,33.96,2156200.0
"Jun 12, 2007",56.67,57.07,56.35,56.35,33.71,2196700.0
"Jun 13, 2007",56.69,57.16,56.35,57.06,34.14,2185800.0
"Jun 14, 2007",57.0,57.34,56.6,57.1,34.16,2262300.0
"Jun 15, 2007",57.01,57.35,56.85,57.09,34.16,6291100.0
"Jun 18, 2007",57.1,57.32,56.75,56.85,34.01,2507200.0
"Jun 19, 2007",56.61,56.75,56.23,56.25,33.65,4253500.0
"Jun 20, 2007",56.43,56.55,55.85,55.85,33.42,2740000.0
"Jun 21, 2007",55.85,56.32,55.05,55.85,33.42,3327400.0
"Jun 22, 2007",55.75,56.08,55.41,55.59,33.26,2555700.0
"Jun 25, 2007",55.6,56.29,55.3,55.3,33.09,3561700.0
"Jun 26, 2007",55.62,56.09,55.2,55.42,33.16,2648100.0
"Jun 27, 2007",55.29,55.83,55.0,55.8,33.39,2637200.0
"Jun 28, 2007",55.91,56.24,55.5,55.5,33.21,2467000.0
"Jun 29, 2007",55.63,56.67,55.55,56.62,33.88,4715600.0
"Jul 03, 2007",56.55,56.89,56.52,56.87,34.03,1850000.0
"Jul 04, 2007",56.8,56.95,56.6,56.9,34.04,1093000.0
"Jul 05, 2007",56.8,56.85,56.01,56.46,33.78,3278200.0
"Jul 06, 2007",56.31,56.71,56.05,56.42,33.76,2161000.0
"Jul 09, 2007",56.5,56.99,56.27,56.27,33.67,2100700.0
"Jul 10, 2007",56.39,56.56,56.03,56.03,33.52,2389300.0
"Jul 11, 2007",56.05,56.24,55.5,55.95,33.47,3449100.0
"Jul 12, 2007",56.05,57.31,55.86,57.31,34.29,3053200.0
"Jul 13, 2007",57.13,57.9,57.13,57.82,34.59,1869200.0
"Jul 16, 2007",57.82,57.95,57.5,57.52,34.41,4119200.0
"Jul 17, 2007",57.52,58.06,57.52,57.92,34.65,1269100.0
"Jul 18, 2007",57.7,58.09,57.4,58.09,34.76,2524900.0
"Jul 19, 2007",58.0,58.25,57.71,58.0,34.7,2084700.0
"Jul 20, 2007",57.86,58.45,57.86,58.14,34.79,2243900.0
"Jul 23, 2007",58.14,58.28,57.5,57.64,34.49,2469900.0
"Jul 24, 2007",57.0,57.11,56.01,56.04,33.8,2499400.0
"Jul 25, 2007",56.35,56.95,55.81,56.07,33.82,3711700.0
"Jul 26, 2007",55.8,55.96,54.39,54.96,33.15,4539600.0
"Jul 27, 2007",54.77,55.7,54.28,54.37,32.79,2740600.0
"Jul 30, 2007",54.75,54.75,53.9,53.99,32.56,2840700.0
"Jul 31, 2007",54.55,54.6,54.01,54.09,32.62,2638500.0
"Aug 01, 2007",53.75,54.11,52.52,53.77,32.43,4798400.0
"Aug 02, 2007",54.25,54.85,54.08,54.85,33.08,2569900.0
"Aug 03, 2007",54.95,54.95,53.43,53.5,32.27,2646600.0
"Aug 07, 2007",54.5,54.87,53.5,54.1,32.63,2812200.0
"Aug 08, 2007",54.84,55.75,54.55,55.34,33.38,2837400.0
"Aug 09, 2007",54.5,54.99,53.45,53.65,32.36,5363000.0
"Aug 10, 2007",53.25,53.89,52.8,53.75,32.42,3389700.0
"Aug 13, 2007",54.51,55.45,52.75,52.75,31.81,4575700.0
"Aug 14, 2007",53.16,53.74,50.84,52.0,31.36,7851000.0
"Aug 15, 2007",51.41,52.66,50.9,51.89,31.3,6193200.0
"Aug 16, 2007",51.0,53.3,50.5,53.0,31.97,7846700.0
"Aug 17, 2007",54.4,54.61,53.43,53.6,32.33,6839000.0
"Aug 20, 2007",54.17,54.33,52.51,53.4,32.21,3153900.0
"Aug 21, 2007",53.4,54.56,53.26,54.32,32.76,3035600.0
"Aug 22, 2007",54.95,55.0,54.25,54.68,32.98,2433000.0
"Aug 23, 2007",55.5,55.74,54.87,55.43,33.43,3428800.0
"Aug 24, 2007",55.65,55.68,54.54,55.0,33.17,3163300.0
"Aug 27, 2007",54.85,54.85,54.3,54.47,32.85,2076700.0
"Aug 28, 2007",54.28,54.34,53.5,53.59,32.32,2300400.0
"Aug 29, 2007",53.7,54.42,53.61,54.34,32.77,2326500.0
"Aug 30, 2007",54.0,54.24,53.51,53.93,32.53,1462100.0
"Aug 31, 2007",54.55,54.68,54.0,54.34,32.77,2017900.0
"Sep 04, 2007",54.54,54.7,54.18,54.27,32.73,1547400.0
"Sep 05, 2007",54.0,54.57,53.71,54.0,32.57,2277800.0
"Sep 06, 2007",54.0,54.11,53.52,53.96,32.54,2199300.0
"Sep 07, 2007",53.5,53.94,53.11,53.32,32.16,2609700.0
"Sep 10, 2007",53.2,53.81,52.89,53.62,32.34,2480800.0
"Sep 11, 2007",53.63,53.83,53.23,53.25,32.12,2045600.0
"Sep 12, 2007",53.2,53.35,52.78,53.07,32.01,2649800.0
"Sep 13, 2007",53.23,53.31,52.51,52.51,31.67,2849300.0
"Sep 14, 2007",52.4,52.67,51.92,52.35,31.57,3303100.0
"Sep 17, 2007",52.34,52.61,51.95,52.5,31.66,2559500.0
"Sep 18, 2007",52.39,53.76,52.05,53.73,32.41,3929400.0
"Sep 19, 2007",53.99,54.48,53.85,54.16,32.66,3230700.0
"Sep 20, 2007",54.05,54.2,53.04,53.15,32.06,2530200.0
"Sep 21, 2007",53.95,53.95,53.53,53.76,32.42,6941400.0
"Sep 24, 2007",53.76,53.95,53.37,53.45,32.24,3158800.0
"Sep 25, 2007",53.22,54.15,53.2,54.15,32.66,2094600.0
"Sep 26, 2007",54.3,55.0,54.01,54.84,33.07,3262800.0
"Sep 27, 2007",54.95,55.37,54.61,55.26,33.33,2362100.0
"Sep 28, 2007",55.1,55.26,54.83,55.05,33.2,2322500.0
"Oct 01, 2007",55.05,56.0,55.05,55.93,33.73,2707500.0
"Oct 02, 2007",55.85,56.76,55.71,56.53,34.09,4555500.0
"Oct 03, 2007",56.56,57.0,56.0,56.1,33.83,3408800.0
"Oct 04, 2007",56.35,56.44,55.86,56.1,33.83,2562700.0
"Oct 05, 2007",56.24,56.37,55.67,55.89,33.71,2654100.0
"Oct 09, 2007",56.07,56.07,55.25,55.76,33.63,1491100.0
"Oct 10, 2007",55.72,55.89,55.4,55.74,33.62,1775500.0
"Oct 11, 2007",55.98,56.21,55.52,55.76,33.63,2109700.0
"Oct 12, 2007",55.99,56.24,55.7,56.0,33.77,3241100.0
"Oct 15, 2007",56.01,56.2,55.11,55.54,33.5,1636100.0
"Oct 16, 2007",55.54,55.63,54.84,54.9,33.11,2193500.0
"Oct 17, 2007",55.15,55.49,54.6,55.09,33.23,4361900.0
"Oct 18, 2007",54.63,55.04,54.42,54.56,32.91,2309500.0
"Oct 19, 2007",54.05,54.2,53.25,53.28,32.13,9818400.0
"Oct 22, 2007",53.25,54.15,53.03,54.15,32.66,1833200.0
"Oct 23, 2007",53.94,54.37,53.36,53.74,32.71,2209100.0
"Oct 24, 2007",53.72,53.72,52.65,52.9,32.2,2362100.0
"Oct 25, 2007",53.38,53.85,52.55,52.61,32.03,4059800.0
"Oct 26, 2007",53.18,54.0,53.06,53.88,32.8,2614600.0
"Oct 29, 2007",54.12,54.59,53.78,54.41,33.12,2640200.0
"Oct 30, 2007",54.25,54.8,54.23,54.7,33.3,2139600.0
"Oct 31, 2007",55.0,56.05,54.94,56.04,34.11,4489100.0
"Nov 01, 2007",55.6,55.84,54.51,54.71,33.3,2664000.0
"Nov 02, 2007",54.98,55.01,53.53,53.9,32.81,3161800.0
"Nov 05, 2007",53.25,53.75,52.51,53.17,32.37,2514600.0
"Nov 06, 2007",53.59,53.68,52.81,53.3,32.45,2418800.0
"Nov 07, 2007",52.9,53.21,51.51,51.63,31.43,3488600.0
"Nov 08, 2007",51.9,52.1,50.51,51.85,31.56,4232800.0
"Nov 09, 2007",51.2,51.65,50.55,50.55,30.77,4296000.0
"Nov 12, 2007",50.85,51.33,50.51,50.54,30.77,3399000.0
"Nov 13, 2007",51.63,52.35,50.9,52.12,31.73,4127600.0
"Nov 14, 2007",52.87,52.91,51.75,52.39,31.89,2713800.0
"Nov 15, 2007",52.2,52.23,50.69,51.09,31.1,3505600.0
"Nov 16, 2007",51.33,51.49,50.7,51.14,31.13,2083000.0
"Nov 19, 2007",50.98,51.1,50.05,50.06,30.47,3023900.0
"Nov 20, 2007",50.25,51.19,49.15,50.15,30.53,4297500.0
"Nov 21, 2007",49.51,49.9,48.9,48.91,29.77,4594000.0
"Nov 22, 2007",49.1,49.8,48.55,49.75,30.28,1915400.0
"Nov 23, 2007",50.14,50.24,49.56,50.05,30.47,3935800.0
"Nov 26, 2007",50.15,50.37,49.2,49.46,30.11,2493300.0
"Nov 27, 2007",49.5,50.88,49.06,50.65,30.83,5286900.0
"Nov 28, 2007",51.25,53.11,51.15,52.93,32.22,5115900.0
"Nov 29, 2007",53.27,53.94,53.04,53.67,32.67,3231600.0
"Nov 30, 2007",54.0,54.5,52.7,53.0,32.26,5340000.0
"Dec 03, 2007",53.15,53.81,52.82,53.49,32.56,3174700.0
"Dec 04, 2007",53.17,53.25,52.05,53.02,32.28,3056000.0
"Dec 05, 2007",52.91,53.64,52.77,53.15,32.35,3103100.0
"Dec 06, 2007",53.3,53.39,52.27,52.27,31.82,3009300.0
"Dec 07, 2007",52.84,53.11,52.26,52.26,31.81,2929000.0
"Dec 10, 2007",52.3,53.16,52.26,53.07,32.31,2816400.0
"Dec 11, 2007",53.05,53.67,52.1,52.31,31.84,3379300.0
"Dec 12, 2007",52.8,53.32,51.7,52.24,31.8,5623500.0
"Dec 13, 2007",51.69,52.24,51.26,52.1,31.72,2627000.0
"Dec 14, 2007",51.5,51.8,51.26,51.57,31.39,1981100.0
"Dec 17, 2007",51.2,52.29,50.8,51.1,31.11,2351500.0
"Dec 18, 2007",51.65,51.72,50.5,50.71,30.87,2667100.0
"Dec 19, 2007",50.6,51.81,50.6,50.77,30.91,2572300.0
"Dec 20, 2007",51.08,51.2,49.75,50.02,30.45,2032300.0
"Dec 21, 2007",49.0,49.98,49.0,49.9,30.38,6254200.0
"Dec 24, 2007",50.0,50.4,50.0,50.35,30.65,1025400.0
"Dec 27, 2007",50.0,50.19,49.66,49.66,30.23,1205500.0
"Dec 28, 2007",49.93,50.94,49.9,50.8,30.92,1404400.0
"Dec 31, 2007",50.52,51.1,50.5,50.74,30.89,1006900.0
"Jan 02, 2008",50.75,50.97,49.96,50.2,30.56,1456000.0
"Jan 03, 2008",50.01,50.28,49.53,49.75,30.28,1772300.0
"Jan 04, 2008",49.5,49.95,49.23,49.4,30.07,3153200.0
"Jan 07, 2008",49.4,49.74,48.85,49.07,29.87,3597800.0
"Jan 08, 2008",49.35,49.9,48.9,49.0,29.83,3345300.0
"Jan 09, 2008",48.86,49.39,48.63,49.25,29.98,4662600.0
"Jan 10, 2008",49.1,50.69,48.85,50.32,30.63,3655800.0
"Jan 11, 2008",50.25,50.65,49.71,50.27,30.6,3772000.0
"Jan 14, 2008",50.55,50.65,49.62,49.7,30.25,2545600.0
"Jan 15, 2008",49.25,49.25,48.26,48.51,29.53,4095500.0
"Jan 16, 2008",48.3,49.13,48.26,48.65,29.61,4812400.0
"Jan 17, 2008",49.15,49.23,47.91,48.11,29.29,3952800.0
"Jan 18, 2008",48.61,48.61,46.92,47.71,29.04,4816500.0
"Jan 21, 2008",45.5,46.9,45.15,45.92,27.95,4261500.0
"Jan 22, 2008",45.65,48.79,45.64,48.79,30.03,6285300.0
"Jan 23, 2008",48.0,51.0,47.66,50.99,31.38,6160400.0
"Jan 24, 2008",51.4,51.4,49.8,49.98,30.76,4662400.0
"Jan 25, 2008",50.55,50.55,49.13,49.39,30.4,2800200.0
"Jan 28, 2008",49.4,49.95,48.82,49.7,30.59,2910700.0
"Jan 29, 2008",49.95,50.27,49.57,49.98,30.76,3238700.0
"Jan 30, 2008",49.84,50.5,49.75,49.9,30.71,3466100.0
"Jan 31, 2008",49.65,50.9,49.16,50.65,31.17,6128200.0
"Feb 01, 2008",50.88,51.55,50.65,51.43,31.65,4232800.0
"Feb 04, 2008",51.47,51.76,50.53,50.7,31.2,2548400.0
"Feb 05, 2008",50.25,50.99,49.7,49.89,30.7,3575600.0
"Feb 06, 2008",50.38,50.5,49.72,50.12,30.85,2603000.0
"Feb 07, 2008",50.03,51.44,50.02,51.29,31.57,3588000.0
"Feb 08, 2008",50.92,51.2,50.27,50.56,31.12,2753700.0
"Feb 11, 2008",50.9,51.14,50.15,50.93,31.34,2965400.0
"Feb 12, 2008",51.0,51.54,50.47,50.85,31.29,2019900.0
"Feb 13, 2008",51.15,51.28,50.27,50.7,31.2,2340000.0
"Feb 14, 2008",50.98,50.98,50.01,50.05,30.8,4040800.0
"Feb 15, 2008",50.05,50.16,49.57,49.82,30.66,3725900.0
"Feb 19, 2008",50.5,50.83,50.09,50.55,31.11,5015500.0
"Feb 20, 2008",50.2,51.0,49.88,50.9,31.33,3052300.0
"Feb 21, 2008",51.0,51.12,50.25,50.39,31.01,2924400.0
"Feb 22, 2008",50.5,50.63,49.73,50.5,31.08,3525100.0
"Feb 25, 2008",50.26,50.6,49.7,50.19,30.89,4004300.0
"Feb 26, 2008",50.01,50.85,50.01,50.78,31.25,3005500.0
"Feb 27, 2008",50.52,50.85,50.22,50.49,31.07,2576100.0
"Feb 28, 2008",50.35,50.45,49.88,50.12,30.85,2256400.0
"Feb 29, 2008",49.5,50.06,49.27,49.39,30.4,4005300.0
"Mar 03, 2008",49.64,49.68,47.4,48.49,29.84,5719400.0
"Mar 04, 2008",48.1,48.28,47.02,47.99,29.53,4849900.0
"Mar 05, 2008",48.22,48.44,47.21,47.56,29.27,4969300.0
"Mar 06, 2008",47.55,47.6,45.7,45.72,28.14,3217200.0
"Mar 07, 2008",45.5,46.85,45.2,46.11,28.38,4843400.0
"Mar 10, 2008",46.25,46.38,45.25,45.4,27.94,2581400.0
"Mar 11, 2008",46.55,47.63,45.65,47.06,28.96,4922100.0
"Mar 12, 2008",47.01,48.02,46.56,47.4,29.17,4151700.0
"Mar 13, 2008",46.51,47.4,45.98,47.35,29.14,4097200.0
"Mar 14, 2008",47.5,47.5,45.5,45.52,28.01,4030800.0
"Mar 17, 2008",44.0,44.8,42.82,44.32,27.28,6434500.0
"Mar 18, 2008",45.03,46.54,44.42,46.53,28.64,4870000.0
"Mar 19, 2008",46.5,47.52,45.37,45.56,28.04,5668100.0
"Mar 20, 2008",45.85,47.1,44.87,46.68,28.73,8969800.0
"Mar 24, 2008",47.01,48.0,46.85,47.82,29.43,6291100.0
"Mar 25, 2008",48.1,48.72,47.66,48.63,29.93,4240400.0
"Mar 26, 2008",48.41,48.41,47.06,47.43,29.19,4505700.0
"Mar 27, 2008",47.65,48.15,47.41,47.76,29.39,3477700.0
"Mar 28, 2008",47.67,48.06,45.85,45.93,28.27,5083600.0
"Mar 31, 2008",46.0,47.95,45.66,47.95,29.51,4932900.0
"Apr 01, 2008",48.5,48.95,48.3,48.79,30.03,3858900.0
"Apr 02, 2008",49.07,49.5,48.37,48.54,29.87,3293400.0
"Apr 03, 2008",48.64,49.19,48.41,48.66,29.95,5790700.0
"Apr 04, 2008",48.75,49.14,47.92,47.92,29.49,3945500.0
"Apr 07, 2008",48.4,48.5,47.91,48.02,29.55,3315100.0
"Apr 08, 2008",47.75,47.89,47.03,47.45,29.2,3169600.0
"Apr 09, 2008",47.26,47.3,46.61,47.04,28.95,2289300.0
"Apr 10, 2008",47.35,47.35,46.28,47.28,29.1,7181000.0
"Apr 11, 2008",46.58,46.8,46.31,46.38,28.54,5037400.0
"Apr 14, 2008",46.28,46.3,45.4,45.8,28.19,3254300.0
"Apr 15, 2008",46.05,46.2,45.63,45.83,28.21,2241100.0
"Apr 16, 2008",46.19,46.88,45.81,46.87,28.85,2907500.0
"Apr 17, 2008",46.5,47.58,46.5,47.35,29.14,2697000.0
"Apr 18, 2008",48.06,48.98,48.01,48.06,29.58,3785300.0
"Apr 21, 2008",48.28,48.98,48.02,48.83,30.05,5385900.0
"Apr 22, 2008",48.36,48.71,47.62,48.03,29.87,4030400.0
"Apr 23, 2008",48.2,48.46,47.28,47.51,29.54,2944200.0
"Apr 24, 2008",47.61,48.2,47.1,47.99,29.84,4557900.0
"Apr 25, 2008",48.08,48.3,47.5,48.09,29.9,2692600.0
"Apr 28, 2008",47.99,48.33,47.71,47.89,29.78,4996100.0
"Apr 29, 2008",47.4,47.85,46.93,47.05,29.26,3585100.0
"Apr 30, 2008",47.06,48.41,47.06,48.02,29.86,4042200.0
"May 01, 2008",48.13,49.6,47.76,49.2,30.59,4357400.0
"May 02, 2008",49.75,50.34,49.66,50.08,31.14,3788200.0
"May 05, 2008",49.9,49.98,48.63,48.7,30.28,5050800.0
"May 06, 2008",48.3,48.77,48.01,48.65,30.25,4098700.0
"May 07, 2008",48.79,48.95,48.04,48.31,30.04,2714100.0
"May 08, 2008",48.19,48.85,48.1,48.85,30.38,6007300.0
"May 09, 2008",48.42,49.26,48.36,48.58,30.21,3685400.0
"May 12, 2008",48.58,49.1,48.46,48.74,30.31,2093600.0
"May 13, 2008",48.72,48.99,48.34,48.62,30.23,2735000.0
"May 14, 2008",48.75,50.07,48.7,49.85,31.0,3889900.0
"May 15, 2008",49.76,50.75,49.71,50.63,31.48,4323600.0
"May 16, 2008",51.08,51.09,50.21,50.5,31.4,3349500.0
"May 20, 2008",50.0,50.91,50.0,50.51,31.41,4938200.0
"May 21, 2008",50.25,50.6,49.2,49.41,30.72,3855300.0
"May 22, 2008",49.56,50.52,49.43,50.4,31.34,3713400.0
"May 23, 2008",50.25,50.64,49.55,49.82,30.98,2938400.0
"May 26, 2008",50.1,50.43,49.94,50.15,31.18,1398100.0
"May 27, 2008",50.0,50.41,48.95,48.98,30.46,5338200.0
"May 28, 2008",49.3,49.78,48.95,49.46,30.75,2526800.0
"May 29, 2008",49.21,50.75,49.01,50.53,31.42,4028300.0
"May 30, 2008",50.49,51.22,50.1,50.8,31.59,3478100.0
"Jun 02, 2008",50.89,51.14,50.25,50.4,31.34,2401200.0
"Jun 03, 2008",50.7,51.04,50.07,50.4,31.34,2509000.0
"Jun 04, 2008",50.09,50.74,49.76,50.35,31.31,2371600.0
"Jun 05, 2008",50.65,50.85,49.86,50.61,31.47,4607700.0
"Jun 06, 2008",50.5,50.5,49.5,49.68,30.89,2454100.0
"Jun 09, 2008",49.7,49.79,49.28,49.4,30.72,2109900.0
"Jun 10, 2008",49.28,49.76,49.0,49.56,30.82,3052500.0
"Jun 11, 2008",49.4,49.52,48.23,48.3,30.03,2579200.0
"Jun 12, 2008",48.4,49.07,48.34,48.42,30.11,2530000.0
"Jun 13, 2008",48.55,49.33,48.35,49.0,30.47,2413500.0
"Jun 16, 2008",49.2,50.01,48.9,49.79,30.96,3276200.0
"Jun 17, 2008",50.0,50.44,49.52,49.78,30.95,3271600.0
"Jun 18, 2008",49.4,49.64,48.8,49.15,30.56,4652700.0
"Jun 19, 2008",48.9,49.15,48.13,48.89,30.4,2828400.0
"Jun 20, 2008",48.26,48.54,47.5,47.6,29.6,11432600.0
"Jun 23, 2008",47.65,47.88,46.06,46.23,28.75,5479700.0
"Jun 24, 2008",46.2,47.48,45.76,46.58,28.96,4316000.0
"Jun 25, 2008",46.7,47.47,46.59,47.24,29.37,3831300.0
"Jun 26, 2008",47.0,47.0,45.84,46.02,28.62,4517800.0
"Jun 27, 2008",46.14,46.35,45.8,46.02,28.62,2584300.0
"Jun 30, 2008",45.95,46.06,45.0,45.83,28.5,3255700.0
"Jul 02, 2008",46.5,46.5,43.75,44.0,27.36,7132800.0
